category,scope,year,count
RG1,전북대,2020,0
RG1,전북대,2021,0
RG1,전북대,2022,3
RG1,전북대,2023,2
RG1,전북대,2024,0
RG1,전북대,2025,2
RG1,KR,2016,76
RG1,KR,2017,75
RG1,KR,2018,48
RG1,KR,2019,72
RG1,KR,2020,86
RG1,KR,2021,82
RG1,KR,2022,73
RG1,KR,2023,66
RG1,KR,2024,66
RG1,KR,2025,81
RG1,WORLD,2016,3051
RG1,WORLD,2017,3015
RG1,WORLD,2018,3050
RG1,WORLD,2019,3128
RG1,WORLD,2020,3381
RG1,WORLD,2021,3521
RG1,WORLD,2022,3172
RG1,WORLD,2023,2929
RG1,WORLD,2024,3096
RG1,WORLD,2025,3126
RG2,서울대,2016,4
RG2,서울대,2017,3
RG2,서울대,2018,2
RG2,서울대,2019,7
RG2,서울대,2020,1
RG2,서울대,2021,5
RG2,서울대,2022,2
RG2,서울대,2023,1
RG2,서울대,2024,3
RG2,서울대,2025,3
RG2,연세대,2016,0
RG2,연세대,2017,6
RG2,연세대,2018,7
RG2,연세대,2019,3
RG2,연세대,2020,8
RG2,연세대,2021,5
RG2,연세대,2022,5
RG2,연세대,2023,6
RG2,연세대,2024,7
RG2,연세대,2025,6
RG2,성균관대,2016,1
RG2,성균관대,2017,1
RG2,성균관대,2018,0
RG2,성균관대,2019,1
RG2,성균관대,2020,3
RG2,성균관대,2021,1
RG2,성균관대,2022,2
RG2,성균관대,2023,0
RG2,성균관대,2024,1
RG2,성균관대,2025,2
RG2,가톨릭대,2016,1
RG2,가톨릭대,2017,2
RG2,가톨릭대,2018,0
RG2,가톨릭대,2019,0
RG2,가톨릭대,2020,1
RG2,가톨릭대,2021,2
RG2,가톨릭대,2022,1
RG2,가톨릭대,2023,0
RG2,가톨릭대,2024,2
RG2,가톨릭대,2025,3
RG2,울산대,2016,1
RG2,울산대,2017,4
RG2,울산대,2018,1
RG2,울산대,2019,2
RG2,울산대,2020,1
RG2,울산대,2021,3
RG2,울산대,2022,1
RG2,울산대,2023,0
RG2,울산대,2024,3
RG2,울산대,2025,3
RG2,고려대,2016,1
RG2,고려대,2017,5
RG2,고려대,2018,3
RG2,고려대,2019,2
RG2,고려대,2020,1
RG2,고려대,2021,3
RG2,고려대,2022,2
RG2,고려대,2023,2
RG2,고려대,2024,3
RG2,고려대,2025,4
RG2,경희대,2016,2
RG2,경희대,2017,1
RG2,경희대,2018,0
RG2,경희대,2019,1
RG2,경희대,2020,5
RG2,경희대,2021,3
RG2,경희대,2022,1
RG2,경희대,2023,2
RG2,경희대,2024,1
RG2,경희대,2025,3
RG2,전남대,2016,1
RG2,전남대,2017,3
RG2,전남대,2018,1
RG2,전남대,2019,0
RG2,전남대,2020,0
RG2,전남대,2021,0
RG2,전남대,2022,1
RG2,전남대,2023,0
RG2,전남대,2024,1
RG2,전남대,2025,0
RG2,인제대,2016,0
RG2,인제대,2017,1
RG2,인제대,2018,0
RG2,인제대,2019,1
RG2,인제대,2020,2
RG2,인제대,2021,0
RG2,인제대,2022,0
RG2,인제대,2023,2
RG2,인제대,2024,1
RG2,인제대,2025,0
RG2,경북대,2016,1
RG2,경북대,2017,0
RG2,경북대,2018,1
RG2,경북대,2019,2
RG2,경북대,2020,0
RG2,경북대,2021,0
RG2,경북대,2022,0
RG2,경북대,2023,0
RG2,경북대,2024,1
RG2,경북대,2025,0
RG2,부산대,2016,1
RG2,부산대,2017,2
RG2,부산대,2018,3
RG2,부산대,2019,3
RG2,부산대,2020,2
RG2,부산대,2021,1
RG2,부산대,2022,0
RG2,부산대,2023,0
RG2,부산대,2024,0
RG2,부산대,2025,0
RG2,한양대,2016,0
RG2,한양대,2017,0
RG2,한양대,2018,1
RG2,한양대,2019,0
RG2,한양대,2020,0
RG2,한양대,2021,0
RG2,한양대,2022,0
RG2,한양대,2023,1
RG2,한양대,2024,0
RG2,한양대,2025,1
RG2,순천향대,2016,0
RG2,순천향대,2017,1
RG2,순천향대,2018,0
RG2,순천향대,2019,0
RG2,순천향대,2020,1
RG2,순천향대,2021,1
RG2,순천향대,2022,1
RG2,순천향대,2023,0
RG2,순천향대,2024,0
RG2,순천향대,2025,3
RG2,아주대,2016,0
RG2,아주대,2017,1
RG2,아주대,2018,1
RG2,아주대,2019,0
RG2,아주대,2020,0
RG2,아주대,2021,1
RG2,아주대,2022,0
RG2,아주대,2023,0
RG2,아주대,2024,1
RG2,아주대,2025,0
RG2,이화여대,2016,1
RG2,이화여대,2017,1
RG2,이화여대,2018,0
RG2,이화여대,2019,0
RG2,이화여대,2020,0
RG2,이화여대,2021,1
RG2,이화여대,2022,0
RG2,이화여대,2023,0
RG2,이화여대,2024,0
RG2,이화여대,2025,1
RG2,중앙대,2016,1
RG2,중앙대,2017,0
RG2,중앙대,2018,0
RG2,중앙대,2019,0
RG2,중앙대,2020,0
RG2,중앙대,2021,0
RG2,중앙대,2022,0
RG2,중앙대,2023,1
RG2,중앙대,2024,0
RG2,중앙대,2025,1
RG2,충남대,2016,1
RG2,충남대,2017,1
RG2,충남대,2018,0
RG2,충남대,2019,0
RG2,충남대,2020,0
RG2,충남대,2021,0
RG2,충남대,2022,1
RG2,충남대,2023,0
RG2,충남대,2024,1
RG2,충남대,2025,1
RG2,가천대,2016,2
RG2,가천대,2017,1
RG2,가천대,2018,0
RG2,가천대,2019,1
RG2,가천대,2020,2
RG2,가천대,2021,3
RG2,가천대,2022,1
RG2,가천대,2023,0
RG2,가천대,2024,0
RG2,가천대,2025,0
RG2,한림대,2016,0
RG2,한림대,2017,0
RG2,한림대,2018,0
RG2,한림대,2019,1
RG2,한림대,2020,0
RG2,한림대,2021,0
RG2,한림대,2022,0
RG2,한림대,2023,0
RG2,한림대,2024,0
RG2,한림대,2025,0
RG2,건국대,2016,0
RG2,건국대,2017,0
RG2,건국대,2018,0
RG2,건국대,2019,0
RG2,건국대,2020,0
RG2,건국대,2021,0
RG2,건국대,2022,0
RG2,건국대,2023,0
RG2,건국대,2024,1
RG2,건국대,2025,3
RG2,인하대,2016,1
RG2,인하대,2017,0
RG2,인하대,2018,0
RG2,인하대,2019,1
RG2,인하대,2020,0
RG2,인하대,2021,0
RG2,인하대,2022,0
RG2,인하대,2023,0
RG2,인하대,2024,0
RG2,인하대,2025,0
RG2,전북대,2016,0
RG2,전북대,2017,0
RG2,전북대,2018,0
RG2,전북대,2019,0
RG2,전북대,2020,0
RG2,전북대,2021,0
RG2,전북대,2022,0
RG2,전북대,2023,0
RG2,전북대,2024,1
RG2,전북대,2025,0
RG2,KR,2016,13
RG2,KR,2017,21
RG2,KR,2018,15
RG2,KR,2019,21
RG2,KR,2020,21
RG2,KR,2021,20
RG2,KR,2022,14
RG2,KR,2023,16
RG2,KR,2024,27
RG2,KR,2025,26
RG2,WORLD,2016,894
RG2,WORLD,2017,876
RG2,WORLD,2018,903
RG2,WORLD,2019,950
RG2,WORLD,2020,1076
RG2,WORLD,2021,1232
RG2,WORLD,2022,1184
RG2,WORLD,2023,1166
RG2,WORLD,2024,1311
RG2,WORLD,2025,1361
RG3,서울대,2016,8
RG3,서울대,2017,7
RG3,서울대,2018,14
RG3,서울대,2019,8
RG3,서울대,2020,5
RG3,서울대,2021,15
RG3,서울대,2022,17
RG3,서울대,2023,8
RG3,서울대,2024,6
RG3,서울대,2025,7
RG3,연세대,2016,12
RG3,연세대,2017,13
RG3,연세대,2018,10
RG3,연세대,2019,9
RG3,연세대,2020,9
RG3,연세대,2021,10
RG3,연세대,2022,11
RG3,연세대,2023,14
RG3,연세대,2024,7
RG3,연세대,2025,11
RG3,성균관대,2016,3
RG3,성균관대,2017,6
RG3,성균관대,2018,6
RG3,성균관대,2019,2
RG3,성균관대,2020,6
RG3,성균관대,2021,7
RG3,성균관대,2022,8
RG3,성균관대,2023,3
RG3,성균관대,2024,6
RG3,성균관대,2025,5
RG3,가톨릭대,2016,2
RG3,가톨릭대,2017,2
RG3,가톨릭대,2018,3
RG3,가톨릭대,2019,4
RG3,가톨릭대,2020,8
RG3,가톨릭대,2021,6
RG3,가톨릭대,2022,9
RG3,가톨릭대,2023,5
RG3,가톨릭대,2024,2
RG3,가톨릭대,2025,1
RG3,울산대,2016,3
RG3,울산대,2017,4
RG3,울산대,2018,8
RG3,울산대,2019,4
RG3,울산대,2020,3
RG3,울산대,2021,4
RG3,울산대,2022,3
RG3,울산대,2023,7
RG3,울산대,2024,5
RG3,울산대,2025,1
RG3,고려대,2016,2
RG3,고려대,2017,5
RG3,고려대,2018,3
RG3,고려대,2019,4
RG3,고려대,2020,2
RG3,고려대,2021,2
RG3,고려대,2022,3
RG3,고려대,2023,3
RG3,고려대,2024,6
RG3,고려대,2025,0
RG3,경희대,2016,2
RG3,경희대,2017,1
RG3,경희대,2018,3
RG3,경희대,2019,1
RG3,경희대,2020,2
RG3,경희대,2021,3
RG3,경희대,2022,1
RG3,경희대,2023,2
RG3,경희대,2024,2
RG3,경희대,2025,0
RG3,전남대,2016,0
RG3,전남대,2017,2
RG3,전남대,2018,1
RG3,전남대,2019,2
RG3,전남대,2020,0
RG3,전남대,2021,0
RG3,전남대,2022,3
RG3,전남대,2023,3
RG3,전남대,2024,0
RG3,전남대,2025,1
RG3,인제대,2016,0
RG3,인제대,2017,0
RG3,인제대,2018,1
RG3,인제대,2019,2
RG3,인제대,2020,2
RG3,인제대,2021,0
RG3,인제대,2022,3
RG3,인제대,2023,2
RG3,인제대,2024,0
RG3,인제대,2025,0
RG3,경북대,2016,1
RG3,경북대,2017,2
RG3,경북대,2018,8
RG3,경북대,2019,5
RG3,경북대,2020,4
RG3,경북대,2021,4
RG3,경북대,2022,3
RG3,경북대,2023,9
RG3,경북대,2024,6
RG3,경북대,2025,4
RG3,부산대,2016,2
RG3,부산대,2017,5
RG3,부산대,2018,6
RG3,부산대,2019,4
RG3,부산대,2020,4
RG3,부산대,2021,3
RG3,부산대,2022,13
RG3,부산대,2023,9
RG3,부산대,2024,5
RG3,부산대,2025,4
RG3,한양대,2016,2
RG3,한양대,2017,0
RG3,한양대,2018,0
RG3,한양대,2019,0
RG3,한양대,2020,2
RG3,한양대,2021,2
RG3,한양대,2022,4
RG3,한양대,2023,1
RG3,한양대,2024,1
RG3,한양대,2025,1
RG3,순천향대,2016,1
RG3,순천향대,2017,5
RG3,순천향대,2018,2
RG3,순천향대,2019,0
RG3,순천향대,2020,1
RG3,순천향대,2021,3
RG3,순천향대,2022,1
RG3,순천향대,2023,0
RG3,순천향대,2024,2
RG3,순천향대,2025,2
RG3,아주대,2016,0
RG3,아주대,2017,1
RG3,아주대,2018,1
RG3,아주대,2019,0
RG3,아주대,2020,1
RG3,아주대,2021,0
RG3,아주대,2022,4
RG3,아주대,2023,2
RG3,아주대,2024,0
RG3,아주대,2025,0
RG3,이화여대,2016,6
RG3,이화여대,2017,5
RG3,이화여대,2018,6
RG3,이화여대,2019,4
RG3,이화여대,2020,1
RG3,이화여대,2021,0
RG3,이화여대,2022,5
RG3,이화여대,2023,2
RG3,이화여대,2024,2
RG3,이화여대,2025,1
RG3,중앙대,2016,1
RG3,중앙대,2017,3
RG3,중앙대,2018,2
RG3,중앙대,2019,1
RG3,중앙대,2020,1
RG3,중앙대,2021,0
RG3,중앙대,2022,3
RG3,중앙대,2023,3
RG3,중앙대,2024,1
RG3,중앙대,2025,1
RG3,충남대,2016,1
RG3,충남대,2017,1
RG3,충남대,2018,2
RG3,충남대,2019,1
RG3,충남대,2020,0
RG3,충남대,2021,2
RG3,충남대,2022,3
RG3,충남대,2023,2
RG3,충남대,2024,2
RG3,충남대,2025,0
RG3,가천대,2016,0
RG3,가천대,2017,1
RG3,가천대,2018,1
RG3,가천대,2019,2
RG3,가천대,2020,0
RG3,가천대,2021,0
RG3,가천대,2022,0
RG3,가천대,2023,1
RG3,가천대,2024,0
RG3,가천대,2025,1
RG3,한림대,2016,1
RG3,한림대,2017,3
RG3,한림대,2018,3
RG3,한림대,2019,2
RG3,한림대,2020,2
RG3,한림대,2021,2
RG3,한림대,2022,2
RG3,한림대,2023,2
RG3,한림대,2024,0
RG3,한림대,2025,0
RG3,건국대,2016,1
RG3,건국대,2017,3
RG3,건국대,2018,1
RG3,건국대,2019,1
RG3,건국대,2020,0
RG3,건국대,2021,1
RG3,건국대,2022,5
RG3,건국대,2023,4
RG3,건국대,2024,0
RG3,건국대,2025,1
RG3,인하대,2016,0
RG3,인하대,2017,1
RG3,인하대,2018,2
RG3,인하대,2019,3
RG3,인하대,2020,0
RG3,인하대,2021,2
RG3,인하대,2022,1
RG3,인하대,2023,0
RG3,인하대,2024,1
RG3,인하대,2025,0
RG3,전북대,2016,0
RG3,전북대,2017,2
RG3,전북대,2018,1
RG3,전북대,2019,0
RG3,전북대,2020,1
RG3,전북대,2021,2
RG3,전북대,2022,4
RG3,전북대,2023,5
RG3,전북대,2024,3
RG3,전북대,2025,7
RG3,KR,2016,41
RG3,KR,2017,40
RG3,KR,2018,54
RG3,KR,2019,38
RG3,KR,2020,42
RG3,KR,2021,50
RG3,KR,2022,70
RG3,KR,2023,55
RG3,KR,2024,46
RG3,KR,2025,44
RG3,WORLD,2016,2138
RG3,WORLD,2017,2241
RG3,WORLD,2018,2342
RG3,WORLD,2019,2380
RG3,WORLD,2020,2787
RG3,WORLD,2021,2945
RG3,WORLD,2022,2823
RG3,WORLD,2023,2796
RG3,WORLD,2024,2948
RG3,WORLD,2025,3322
RG4,서울대,2016,15
RG4,서울대,2017,14
RG4,서울대,2018,14
RG4,서울대,2019,25
RG4,서울대,2020,26
RG4,서울대,2021,28
RG4,서울대,2022,28
RG4,서울대,2023,14
RG4,서울대,2024,17
RG4,서울대,2025,15
RG4,연세대,2016,10
RG4,연세대,2017,16
RG4,연세대,2018,8
RG4,연세대,2019,11
RG4,연세대,2020,10
RG4,연세대,2021,15
RG4,연세대,2022,12
RG4,연세대,2023,13
RG4,연세대,2024,14
RG4,연세대,2025,23
RG4,성균관대,2016,10
RG4,성균관대,2017,6
RG4,성균관대,2018,11
RG4,성균관대,2019,8
RG4,성균관대,2020,5
RG4,성균관대,2021,6
RG4,성균관대,2022,12
RG4,성균관대,2023,11
RG4,성균관대,2024,13
RG4,성균관대,2025,13
RG4,가톨릭대,2016,8
RG4,가톨릭대,2017,3
RG4,가톨릭대,2018,5
RG4,가톨릭대,2019,9
RG4,가톨릭대,2020,3
RG4,가톨릭대,2021,8
RG4,가톨릭대,2022,5
RG4,가톨릭대,2023,10
RG4,가톨릭대,2024,5
RG4,가톨릭대,2025,9
RG4,울산대,2016,9
RG4,울산대,2017,14
RG4,울산대,2018,11
RG4,울산대,2019,14
RG4,울산대,2020,20
RG4,울산대,2021,17
RG4,울산대,2022,13
RG4,울산대,2023,8
RG4,울산대,2024,7
RG4,울산대,2025,8
RG4,고려대,2016,5
RG4,고려대,2017,12
RG4,고려대,2018,7
RG4,고려대,2019,11
RG4,고려대,2020,7
RG4,고려대,2021,5
RG4,고려대,2022,4
RG4,고려대,2023,9
RG4,고려대,2024,5
RG4,고려대,2025,8
RG4,경희대,2016,2
RG4,경희대,2017,4
RG4,경희대,2018,2
RG4,경희대,2019,5
RG4,경희대,2020,6
RG4,경희대,2021,6
RG4,경희대,2022,4
RG4,경희대,2023,5
RG4,경희대,2024,1
RG4,경희대,2025,7
RG4,전남대,2016,2
RG4,전남대,2017,3
RG4,전남대,2018,4
RG4,전남대,2019,4
RG4,전남대,2020,6
RG4,전남대,2021,4
RG4,전남대,2022,2
RG4,전남대,2023,4
RG4,전남대,2024,3
RG4,전남대,2025,5
RG4,인제대,2016,3
RG4,인제대,2017,6
RG4,인제대,2018,2
RG4,인제대,2019,4
RG4,인제대,2020,2
RG4,인제대,2021,3
RG4,인제대,2022,3
RG4,인제대,2023,3
RG4,인제대,2024,5
RG4,인제대,2025,1
RG4,경북대,2016,1
RG4,경북대,2017,2
RG4,경북대,2018,3
RG4,경북대,2019,8
RG4,경북대,2020,4
RG4,경북대,2021,2
RG4,경북대,2022,4
RG4,경북대,2023,2
RG4,경북대,2024,2
RG4,경북대,2025,6
RG4,부산대,2016,10
RG4,부산대,2017,5
RG4,부산대,2018,6
RG4,부산대,2019,6
RG4,부산대,2020,5
RG4,부산대,2021,8
RG4,부산대,2022,8
RG4,부산대,2023,5
RG4,부산대,2024,5
RG4,부산대,2025,11
RG4,한양대,2016,4
RG4,한양대,2017,4
RG4,한양대,2018,4
RG4,한양대,2019,5
RG4,한양대,2020,5
RG4,한양대,2021,3
RG4,한양대,2022,6
RG4,한양대,2023,8
RG4,한양대,2024,3
RG4,한양대,2025,6
RG4,순천향대,2016,2
RG4,순천향대,2017,3
RG4,순천향대,2018,2
RG4,순천향대,2019,3
RG4,순천향대,2020,2
RG4,순천향대,2021,2
RG4,순천향대,2022,5
RG4,순천향대,2023,8
RG4,순천향대,2024,5
RG4,순천향대,2025,6
RG4,아주대,2016,2
RG4,아주대,2017,5
RG4,아주대,2018,3
RG4,아주대,2019,3
RG4,아주대,2020,5
RG4,아주대,2021,2
RG4,아주대,2022,8
RG4,아주대,2023,6
RG4,아주대,2024,5
RG4,아주대,2025,8
RG4,이화여대,2016,2
RG4,이화여대,2017,4
RG4,이화여대,2018,2
RG4,이화여대,2019,1
RG4,이화여대,2020,3
RG4,이화여대,2021,3
RG4,이화여대,2022,1
RG4,이화여대,2023,6
RG4,이화여대,2024,2
RG4,이화여대,2025,5
RG4,중앙대,2016,1
RG4,중앙대,2017,4
RG4,중앙대,2018,3
RG4,중앙대,2019,6
RG4,중앙대,2020,3
RG4,중앙대,2021,3
RG4,중앙대,2022,1
RG4,중앙대,2023,4
RG4,중앙대,2024,3
RG4,중앙대,2025,7
RG4,충남대,2016,2
RG4,충남대,2017,5
RG4,충남대,2018,5
RG4,충남대,2019,1
RG4,충남대,2020,5
RG4,충남대,2021,7
RG4,충남대,2022,5
RG4,충남대,2023,1
RG4,충남대,2024,0
RG4,충남대,2025,2
RG4,가천대,2016,3
RG4,가천대,2017,1
RG4,가천대,2018,3
RG4,가천대,2019,3
RG4,가천대,2020,3
RG4,가천대,2021,6
RG4,가천대,2022,3
RG4,가천대,2023,5
RG4,가천대,2024,2
RG4,가천대,2025,5
RG4,한림대,2016,1
RG4,한림대,2017,1
RG4,한림대,2018,3
RG4,한림대,2019,0
RG4,한림대,2020,7
RG4,한림대,2021,3
RG4,한림대,2022,3
RG4,한림대,2023,7
RG4,한림대,2024,3
RG4,한림대,2025,5
RG4,건국대,2016,1
RG4,건국대,2017,3
RG4,건국대,2018,3
RG4,건국대,2019,4
RG4,건국대,2020,3
RG4,건국대,2021,2
RG4,건국대,2022,2
RG4,건국대,2023,1
RG4,건국대,2024,0
RG4,건국대,2025,2
RG4,인하대,2016,1
RG4,인하대,2017,2
RG4,인하대,2018,3
RG4,인하대,2019,4
RG4,인하대,2020,2
RG4,인하대,2021,3
RG4,인하대,2022,2
RG4,인하대,2023,0
RG4,인하대,2024,3
RG4,인하대,2025,2
RG4,전북대,2016,4
RG4,전북대,2017,1
RG4,전북대,2018,1
RG4,전북대,2019,2
RG4,전북대,2020,2
RG4,전북대,2021,2
RG4,전북대,2022,3
RG4,전북대,2023,1
RG4,전북대,2024,0
RG4,전북대,2025,4
RG4,KR,2016,74
RG4,KR,2017,87
RG4,KR,2018,81
RG4,KR,2019,98
RG4,KR,2020,99
RG4,KR,2021,112
RG4,KR,2022,92
RG4,KR,2023,96
RG4,KR,2024,78
RG4,KR,2025,101
RG4,WORLD,2016,4664
RG4,WORLD,2017,4649
RG4,WORLD,2018,4770
RG4,WORLD,2019,5088
RG4,WORLD,2020,5404
RG4,WORLD,2021,5327
RG4,WORLD,2022,5120
RG4,WORLD,2023,4785
RG4,WORLD,2024,4963
RG4,WORLD,2025,5040
RG5,서울대,2016,6
RG5,서울대,2017,6
RG5,서울대,2018,2
RG5,서울대,2019,2
RG5,서울대,2020,2
RG5,서울대,2021,5
RG5,서울대,2022,3
RG5,서울대,2023,4
RG5,서울대,2024,11
RG5,서울대,2025,5
RG5,연세대,2016,3
RG5,연세대,2017,10
RG5,연세대,2018,5
RG5,연세대,2019,5
RG5,연세대,2020,7
RG5,연세대,2021,6
RG5,연세대,2022,4
RG5,연세대,2023,6
RG5,연세대,2024,7
RG5,연세대,2025,3
RG5,성균관대,2016,3
RG5,성균관대,2017,2
RG5,성균관대,2018,0
RG5,성균관대,2019,0
RG5,성균관대,2020,1
RG5,성균관대,2021,1
RG5,성균관대,2022,1
RG5,성균관대,2023,1
RG5,성균관대,2024,4
RG5,성균관대,2025,3
RG5,가톨릭대,2016,1
RG5,가톨릭대,2017,0
RG5,가톨릭대,2018,0
RG5,가톨릭대,2019,0
RG5,가톨릭대,2020,1
RG5,가톨릭대,2021,0
RG5,가톨릭대,2022,1
RG5,가톨릭대,2023,0
RG5,가톨릭대,2024,0
RG5,가톨릭대,2025,0
RG5,울산대,2016,1
RG5,울산대,2017,0
RG5,울산대,2018,2
RG5,울산대,2019,1
RG5,울산대,2020,2
RG5,울산대,2021,3
RG5,울산대,2022,4
RG5,울산대,2023,1
RG5,울산대,2024,2
RG5,울산대,2025,1
RG5,고려대,2016,1
RG5,고려대,2017,2
RG5,고려대,2018,0
RG5,고려대,2019,0
RG5,고려대,2020,0
RG5,고려대,2021,1
RG5,고려대,2022,0
RG5,고려대,2023,2
RG5,고려대,2024,5
RG5,고려대,2025,2
RG5,경희대,2016,1
RG5,경희대,2017,0
RG5,경희대,2018,0
RG5,경희대,2019,0
RG5,경희대,2020,1
RG5,경희대,2021,0
RG5,경희대,2022,0
RG5,경희대,2023,0
RG5,경희대,2024,1
RG5,경희대,2025,3
RG5,전남대,2016,0
RG5,전남대,2017,1
RG5,전남대,2018,0
RG5,전남대,2019,0
RG5,전남대,2020,1
RG5,전남대,2021,1
RG5,전남대,2022,0
RG5,전남대,2023,0
RG5,전남대,2024,2
RG5,전남대,2025,0
RG5,인제대,2016,1
RG5,인제대,2017,3
RG5,인제대,2018,1
RG5,인제대,2019,1
RG5,인제대,2020,0
RG5,인제대,2021,0
RG5,인제대,2022,0
RG5,인제대,2023,0
RG5,인제대,2024,2
RG5,인제대,2025,0
RG5,경북대,2016,1
RG5,경북대,2017,2
RG5,경북대,2018,1
RG5,경북대,2019,1
RG5,경북대,2020,0
RG5,경북대,2021,1
RG5,경북대,2022,1
RG5,경북대,2023,1
RG5,경북대,2024,2
RG5,경북대,2025,0
RG5,부산대,2016,0
RG5,부산대,2017,1
RG5,부산대,2018,1
RG5,부산대,2019,2
RG5,부산대,2020,1
RG5,부산대,2021,1
RG5,부산대,2022,0
RG5,부산대,2023,1
RG5,부산대,2024,1
RG5,부산대,2025,1
RG5,한양대,2016,0
RG5,한양대,2017,0
RG5,한양대,2018,0
RG5,한양대,2019,0
RG5,한양대,2020,0
RG5,한양대,2021,0
RG5,한양대,2022,1
RG5,한양대,2023,1
RG5,한양대,2024,1
RG5,한양대,2025,0
RG5,순천향대,2016,0
RG5,순천향대,2017,0
RG5,순천향대,2018,0
RG5,순천향대,2019,1
RG5,순천향대,2020,2
RG5,순천향대,2021,2
RG5,순천향대,2022,0
RG5,순천향대,2023,0
RG5,순천향대,2024,0
RG5,순천향대,2025,0
RG5,아주대,2016,0
RG5,아주대,2017,0
RG5,아주대,2018,0
RG5,아주대,2019,0
RG5,아주대,2020,0
RG5,아주대,2021,1
RG5,아주대,2022,0
RG5,아주대,2023,0
RG5,아주대,2024,0
RG5,아주대,2025,1
RG5,이화여대,2016,1
RG5,이화여대,2017,0
RG5,이화여대,2018,1
RG5,이화여대,2019,0
RG5,이화여대,2020,1
RG5,이화여대,2021,0
RG5,이화여대,2022,0
RG5,이화여대,2023,0
RG5,이화여대,2024,0
RG5,이화여대,2025,0
RG5,중앙대,2016,0
RG5,중앙대,2017,2
RG5,중앙대,2018,1
RG5,중앙대,2019,0
RG5,중앙대,2020,0
RG5,중앙대,2021,0
RG5,중앙대,2022,0
RG5,중앙대,2023,0
RG5,중앙대,2024,1
RG5,중앙대,2025,1
RG5,충남대,2016,0
RG5,충남대,2017,0
RG5,충남대,2018,2
RG5,충남대,2019,0
RG5,충남대,2020,1
RG5,충남대,2021,2
RG5,충남대,2022,2
RG5,충남대,2023,1
RG5,충남대,2024,2
RG5,충남대,2025,1
RG5,가천대,2016,1
RG5,가천대,2017,0
RG5,가천대,2018,2
RG5,가천대,2019,0
RG5,가천대,2020,1
RG5,가천대,2021,1
RG5,가천대,2022,0
RG5,가천대,2023,0
RG5,가천대,2024,0
RG5,가천대,2025,1
RG5,한림대,2016,0
RG5,한림대,2017,0
RG5,한림대,2018,0
RG5,한림대,2019,0
RG5,한림대,2020,0
RG5,한림대,2021,0
RG5,한림대,2022,1
RG5,한림대,2023,0
RG5,한림대,2024,0
RG5,한림대,2025,0
RG5,건국대,2016,0
RG5,건국대,2017,0
RG5,건국대,2018,0
RG5,건국대,2019,0
RG5,건국대,2020,0
RG5,건국대,2021,2
RG5,건국대,2022,1
RG5,건국대,2023,1
RG5,건국대,2024,1
RG5,건국대,2025,1
RG5,인하대,2016,0
RG5,인하대,2017,0
RG5,인하대,2018,0
RG5,인하대,2019,0
RG5,인하대,2020,0
RG5,인하대,2021,0
RG5,인하대,2022,0
RG5,인하대,2023,0
RG5,인하대,2024,0
RG5,인하대,2025,0
RG5,전북대,2016,0
RG5,전북대,2017,0
RG5,전북대,2018,1
RG5,전북대,2019,2
RG5,전북대,2020,0
RG5,전북대,2021,0
RG5,전북대,2022,0
RG5,전북대,2023,0
RG5,전북대,2024,0
RG5,전북대,2025,0
RG5,KR,2016,16
RG5,KR,2017,23
RG5,KR,2018,16
RG5,KR,2019,15
RG5,KR,2020,20
RG5,KR,2021,27
RG5,KR,2022,17
RG5,KR,2023,19
RG5,KR,2024,33
RG5,KR,2025,19
RG5,WORLD,2016,902
RG5,WORLD,2017,895
RG5,WORLD,2018,927
RG5,WORLD,2019,950
RG5,WORLD,2020,1048
RG5,WORLD,2021,1044
RG5,WORLD,2022,946
RG5,WORLD,2023,972
RG5,WORLD,2024,1187
RG5,WORLD,2025,980
RG6,서울대,2016,7
RG6,서울대,2017,7
RG6,서울대,2018,3
RG6,서울대,2019,7
RG6,서울대,2020,3
RG6,서울대,2021,7
RG6,서울대,2022,8
RG6,서울대,2023,3
RG6,서울대,2024,4
RG6,서울대,2025,6
RG6,연세대,2016,6
RG6,연세대,2017,2
RG6,연세대,2018,0
RG6,연세대,2019,2
RG6,연세대,2020,4
RG6,연세대,2021,6
RG6,연세대,2022,5
RG6,연세대,2023,2
RG6,연세대,2024,7
RG6,연세대,2025,5
RG6,성균관대,2016,4
RG6,성균관대,2017,4
RG6,성균관대,2018,2
RG6,성균관대,2019,6
RG6,성균관대,2020,3
RG6,성균관대,2021,2
RG6,성균관대,2022,2
RG6,성균관대,2023,0
RG6,성균관대,2024,5
RG6,성균관대,2025,7
RG6,가톨릭대,2016,11
RG6,가톨릭대,2017,6
RG6,가톨릭대,2018,5
RG6,가톨릭대,2019,4
RG6,가톨릭대,2020,6
RG6,가톨릭대,2021,5
RG6,가톨릭대,2022,3
RG6,가톨릭대,2023,4
RG6,가톨릭대,2024,6
RG6,가톨릭대,2025,4
RG6,울산대,2016,4
RG6,울산대,2017,6
RG6,울산대,2018,1
RG6,울산대,2019,6
RG6,울산대,2020,2
RG6,울산대,2021,5
RG6,울산대,2022,1
RG6,울산대,2023,0
RG6,울산대,2024,0
RG6,울산대,2025,1
RG6,고려대,2016,1
RG6,고려대,2017,1
RG6,고려대,2018,0
RG6,고려대,2019,3
RG6,고려대,2020,3
RG6,고려대,2021,1
RG6,고려대,2022,2
RG6,고려대,2023,0
RG6,고려대,2024,1
RG6,고려대,2025,4
RG6,경희대,2016,3
RG6,경희대,2017,3
